Gene	Day49	Day56	Day72	Day91	Day126	Day189
Sm_g00015359	NA	NA	NA	NA	NA	1.97253917210541
Sm_g00015360	-3.11433263996703	-5.21548762482422	-4.69823159874217	-4.21908121882573	-4.71657332146427	-2.36225459338509
Sm_g00015361	-3.59567257432383	-2.10768714356126	-2.77019488891086	-2.29171526042194	-2.3024908562999	NA
Sm_g00015364	NA	1.60252844470466	1.35272184726374	1.16937177252892	NA	NA
Sm_g00015366	2.29665638835878	2.00408654812825	1.98367735736156	2.1311362233112	1.89106929886348	1.60577366414101
Sm_g00015368	NA	NA	1.0229727719132	NA	1.64772601397594	2.45699939378052
Sm_g00015369	-2.58000644397206	-3.23042941668124	-3.48393588455206	-3.14623629428868	-3.80053222659788	-3.17023044371942
Sm_g00015371	NA	NA	-2.0137694349407	NA	-2.50344379027867	-4.26968816047373
Sm_g00015373	-2.19318902946181	-2.41736830359598	-2.46735892930451	-1.99815061830036	-2.114297578219	-2.1088853218678
Sm_g00015378	NA	0.85756420315308	NA	NA	NA	NA
Sm_g00015381	-1.95068051168392	NA	-1.2854049487856	-1.70881737750945	-1.74974084023035	-1.42136129264341
Sm_g00015382	1.10983592814299	NA	NA	1.09938598420442	1.3060881178117	1.95352432692098
Sm_g00015383	1.26420320186715	NA	NA	1.19508947664849	1.5545965506302	1.79770541969726
Sm_g00015385	NA	NA	1.51199317774107	1.57892747281932	1.32661973841694	NA
Sm_g00015387	-1.67752970782315	-3.12007816255257	-2.64714501981393	-2.56323360066371	-2.65216985948735	NA
Sm_g00015388	-2.74598190704564	-2.35150378686221	-2.98778998472204	-2.35355085999634	-2.44859697439949	NA
Sm_g00015390	-4.67784343656252	-4.1240745466297	-3.96939566327954	-4.25785822617849	-4.59570213192982	-3.34407023848839
Sm_g00015391	-2.29686951029098	-1.74716151215972	-2.14209306752584	-2.25757331783169	-1.3603136174031	NA
Sm_g00015392	-7.26528807417588	-7.16634900698812	-7.04575621577419	-7.63980626684818	-7.46533358358987	-6.83925060573853
Sm_g00015393	-6.93955205058463	-6.74647562998394	-6.91286923942722	-8.1026905821956	-8.18549341701664	-8.49571800268874
Sm_g00015395	-2.32010929459055	-1.9706831938142	-2.47695135428658	-2.12855369705525	-1.84687911959559	-3.09672112001497
Sm_g00015398	-1.82149562330639	NA	NA	NA	NA	NA
Sm_g00015399	-3.77525464529156	-4.19020341059025	-4.6244190714271	-5.34775350205473	-3.95957823480193	-4.01406628187376
Sm_g00015400	NA	0.959191651931737	1.14622394859907	1.13307797202469	1.50016486745368	1.28388469681235
Sm_g00015401	NA	NA	2.47467330017501	NA	NA	3.43137650812239
Sm_g00015403	-1.42857479218266	-1.97728614753568	-1.65208514687021	-1.49621810487065	-1.29463860233632	NA
Sm_g00015404	NA	NA	NA	NA	NA	2.30941171881455
Sm_g00015405	NA	NA	NA	NA	NA	1.92029523282033
Sm_g00015406	1.72830519198551	1.68678604063016	1.6519925207231	1.36369371993638	NA	NA
Sm_g00015407	-2.23234326217805	-2.55241348155637	-2.96319226429615	-3.46948366881664	-3.65731035505714	NA
Sm_g00015408	-2.98027966904757	-3.06351849178996	-3.26790438791165	-4.05295592440647	-4.35768126438354	NA
Sm_g00015409	-2.38585856472115	NA	NA	-1.20015149537078	-1.55967404211423	NA
Sm_g00015410	-4.34724813031493	-3.67400769516908	-4.11587867284508	-4.56243213198785	-5.06711691833892	-3.40959559382064
Sm_g00015411	-2.81419073118046	-2.02304423511881	-1.89662376669251	-2.35721747904541	-2.66526664265548	-2.43349571867951
Sm_g00015412	-2.89545936732076	-1.65702286173105	-2.35649704201495	-2.62378461534713	-3.22125523025966	-3.01090073187506
Sm_g00015413	2.11922223736969	NA	1.56441935274696	1.51453800762868	2.29468041313638	3.13108085493944
Sm_g00015415	NA	NA	NA	-1.66417119043073	-2.18851976980258	-3.48184649265607
Sm_g00015416	NA	NA	0.977389564788498	0.811969126840697	0.82573145947986	NA
Sm_g00015417	-5.57879518429576	-7.9798487169719	-7.89454658868794	-6.59902759491736	-6.64063187336547	-7.26773719427854
Sm_g00015419	NA	NA	NA	-2.46353719128088	NA	NA
Sm_g00015420	-8.69765418339432	-9.15598463664517	-8.2808682832973	-9.60557757466055	-8.24569164121368	-7.94298442059014
Sm_g00015422	1.73156439112889	2.10398259058321	2.06501265258227	1.98703081074992	2.10066885821451	NA
Sm_g00015423	-3.30762133171308	-3.81485456227907	-3.09992436524243	-5.33188397793043	-3.98964255948878	NA
Sm_g00015424	-2.40302574617025	-2.57614257484206	-2.74601181092669	-3.17343731696395	-2.80033265325497	NA
Sm_g00015427	-3.09714631493805	-3.27273455271048	-2.93835020205325	-3.24984895590828	-3.14146157036901	-2.04541300995597
Sm_g00015428	-2.27090905594977	-2.68795216529414	-2.55601946205748	-2.63564909023061	-2.24656365667617	-2.40104818854968
Sm_g00015429	-3.61909722814947	-4.47593785787445	-3.91071122698884	-3.93056784810642	-3.64740231097348	-2.95981566179589
Sm_g00015430	-4.73811968841993	-4.92915347665325	-5.02636196803948	-4.4290591097609	-4.68853386984513	-2.17628084938261
Sm_g00015431	1.50944342178138	NA	NA	NA	NA	NA
Sm_g00015433	-4.58544416727763	-4.89545330654331	-4.70169965791284	-4.5424718409188	-4.96275641441558	NA
Sm_g00015434	-2.60597395218241	-3.14569155081347	-2.58243751730427	-3.07895004081872	-2.35503517169656	-2.4906187892374
Sm_g00015436	3.7491366391724	5.37536460669096	5.00557659343495	4.57559255161825	3.68895711705786	4.06305521080359
Sm_g00015437	NA	1.58680606382157	1.64105594131642	1.26716538444725	1.29889678733449	1.52985384396673
Sm_g00015439	-1.0358289476345	-1.34792368800842	-1.17741527833923	-1.40308194537823	-1.05849360343146	NA
Sm_g00015440	-10.0927815439122	-7.28862562566304	-7.95960991506744	-4.99548435002566	-5.68341354438981	-10.0449801174353
Sm_g00015441	-2.5594635921826	-2.59293769904203	-2.40799200760778	-2.43256783106215	-2.31236989171776	-2.6230116998293
Sm_g00015442	-5.9519400334961	-4.80014410294559	-6.59791683643599	-8.28680750621959	-7.38543865867506	-5.81954737194635
Sm_g00015444	-4.03397523328259	-4.6917681176735	-4.7421576234393	-5.33758217533082	-5.16840997058383	-4.69154522826298
Sm_g00015445	-4.73090493843999	-6.74689116620762	-9.47454467939705	-6.58436938096614	-7.03857802810669	-5.92926626828642
Sm_g00015446	NA	-1.83469587563825	NA	NA	NA	NA
Sm_g00015448	-6.89176640270648	-6.44048361785749	-6.62918668260307	-7.07654812966278	-7.70775984211312	-6.66121362551339
Sm_g00015450	-4.01977863766672	-2.97609083944331	-3.26023396954664	-4.30296726261791	-4.24529544623929	-7.45562727971829
Sm_g00015452	-7.95559282228686	-8.04650488795885	-7.68989518918773	-9.31759101547337	-8.52510191482532	-8.37781412352349
Sm_g00015453	-7.33371368381402	-7.59039773087784	-7.50509567741287	-7.50211851512966	-7.59384271338721	-7.95044628213241
Sm_g00015455	-5.23951293237081	-4.70216364399624	-5.59141303427685	-6.42282187196638	-5.93644294260152	-5.19760466513647
Sm_g00015456	-7.32987835865789	-7.59761190085253	-7.69216624479948	-7.11697934155757	-7.38448457365295	-7.16681835735084
Sm_g00015457	6.44603978245633	7.37725404943567	6.73186048903143	8.17700473234201	9.2790594093804	8.75561327431592
Sm_g00015458	4.65982321585414	3.31121266414796	3.27579615911222	3.54651664380759	4.99843080354995	6.08699162665054
Sm_g00015461	-3.11274626030779	-2.84424779212509	-3.10818759695491	-2.77295967689663	-2.22653800403083	NA
Sm_g00015462	NA	1.16168063223729	1.78095113318794	1.92909540440902	2.73286857976699	3.26417646336229
Sm_g00015463	NA	NA	NA	NA	1.49083137627946	2.55127765801285
Sm_g00015464	NA	NA	NA	NA	NA	3.67045600654642
Sm_g00015465	2.16586506660073	2.55216325556843	2.22197528975719	2.32747969818125	3.06970138824548	NA
Sm_g00015466	NA	NA	NA	NA	2.22585384398899	NA
Sm_g00015467	NA	-1.47314022673926	-1.26186460405083	NA	NA	NA
Sm_g00015468	4.64509608323507	4.09077589140449	3.98770066061694	4.2455713392695	4.47703472863398	3.32578958401436
Sm_g00015473	-2.39727519704176	NA	-1.64218395936134	-2.48535353780062	-2.47418068903739	NA
Sm_g00015474	-7.08993246935446	-6.04324160685072	-6.3600251484964	-7.44144715436017	-7.90827723394261	-6.7568701468852
Sm_g00015475	-2.89875416403993	-1.97051992440962	-2.17634502766302	-2.65112587986147	-3.00159218085796	-2.98852395144006
Sm_g00015476	-8.77932299813076	-7.98724141074849	-7.22439907093075	-6.24613791504891	-6.14164257065291	-5.45326767363043
Sm_g00015477	-1.17267714295233	-1.16610702089371	NA	-1.42733975311754	-1.64756994391163	-1.5252222729748
Sm_g00015478	-2.48631835085386	-2.00459551136496	-2.7883062266951	-2.92110279259785	-3.57757858587423	-4.08126062482835
Sm_g00015479	-3.10709357417748	NA	NA	-2.50743271246699	-2.63279286142185	NA
Sm_g00015480	-4.49613876200122	-4.60736208667954	-4.71584199381021	-4.95445066602397	-6.59970924518714	-6.65771424632002
Sm_g00015481	-7.88080608598395	-6.88079836387946	-6.84605043647206	-6.25326761560803	-5.91613308328878	-3.84727905450883
Sm_g00015482	NA	-2.2992142077112	-2.05793744229505	-2.57215236862365	-4.25751180786321	-3.48702610295466
Sm_g00015483	-6.45893472036397	-5.94244660115594	-6.72421908656453	-6.87922868813208	-6.91219717829035	-7.69568029040321
Sm_g00015484	NA	-1.82394032465315	-1.63498192568406	-2.8254406274857	-1.92510990988294	-2.94442816722655
Sm_g00015486	-4.75365617412639	-4.7550976448871	-4.53803453999621	-5.08319996936964	-4.92871436385629	-4.60301665952293
Sm_g00015487	-7.44134570356771	-8.65981442291575	-7.61271711629608	-7.60972921282178	-7.70145349541835	-6.51438983762755
Sm_g00015488	2.60500895124253	NA	NA	NA	NA	NA
Sm_g00015490	1.92225110780858	NA	1.57788243290249	1.4727974210058	1.23989059035347	NA
Sm_g00015491	NA	NA	-4.2457589652001	-5.67585776655518	NA	NA
Sm_g00015492	-6.25544227949422	-8.00714597724494	-6.27210673886067	-8.49882497350719	-5.03981150520496	NA
Sm_g00015493	-1.62757446888363	NA	NA	-1.0937615603776	-1.56307137839553	-1.69955245572262
Sm_g00015497	NA	NA	NA	NA	NA	1.32153621510817
Sm_g00015500	-1.96271509491334	-1.84949719230219	-2.667987567251	-2.43337924671029	-2.40766467352901	-2.78881640954045
Sm_g00015501	-11.0495906372686	-10.2394611601893	-10.9643351765678	-11.3504573775971	-11.4750817566438	-15.2480591894032
Sm_g00015502	-11.8382650447377	-10.7121512691442	-12.8231609692039	-12.3263494570563	-12.4180737557995	-15.2108118401219
Sm_g00015503	-2.14219481191924	NA	NA	NA	NA	-1.35582675118996
Sm_g00015504	-3.31992082693467	-2.53756840842962	-2.39093186106802	-2.66211752499036	-2.21575153922215	-2.45647982442141
Sm_g00015506	NA	NA	NA	NA	NA	1.10655754481773
Sm_g00015507	-1.73588012646379	-2.35876438002848	-2.04199244982542	-1.95276421813298	-1.13965158851849	NA
Sm_g00015508	-7.3669332217784	-8.23251223913613	-7.9381002085612	-7.56282535693395	-7.96370529979029	-7.2761453875944
Sm_g00015511	-4.2559843423193	-4.24450664314442	-3.48979404688126	-4.05497394149039	-3.51691597450803	-2.82789940483239
Sm_g00015512	-1.35132954814975	-1.39820885251644	-1.2325927365632	-1.41510851416896	-1.5215518881225	-1.60080025621476
Sm_g00015513	-11.5907411983922	-9.39600698817909	-9.59354528098848	-10.4452042378645	-11.8991486506997	-12.1059240134053
Sm_g00015514	-11.5348763217031	-9.236007507524	-9.79029498185062	-10.3547381714736	-11.466377473936	-11.558920079179
Sm_g00015515	-6.81631243027347	-5.85574383307239	-6.6833805668892	-6.3760896045779	NA	NA
Sm_g00015516	-2.96363822541403	-2.71797923115031	-2.69653571145547	-3.35216030354095	-2.92660961566795	-2.28606826221964
Sm_g00015517	-3.28989102458951	-2.18183241768272	-2.58638870213481	-2.66168660618826	-2.31007493829358	-1.99157134557811
Sm_g00015518	-1.39494893987185	-1.25731251352151	-1.31389621747835	-1.33952952289499	-1.01925404921865	-1.53171849931014
Sm_g00015519	NA	NA	NA	NA	3.9755007899616	NA
Sm_g00015521	-4.19768252895718	-1.62752757031204	-1.71510803344068	-1.93765131350958	-2.68180042808742	-2.05974603683831
Sm_g00015523	-6.93421046221539	-5.10868982163612	-5.70853960869136	-6.79641346612735	-6.56681048708896	-5.54325577935559
Sm_g00015525	-8.09498281799357	-4.78406090026076	-5.75571379974235	-5.84744492434014	-6.08643893156348	-4.37881555507684
Sm_g00015526	NA	NA	NA	NA	NA	-1.44123890806653
Sm_g00015529	-7.23824238953539	-9.14049289634577	-9.05594256042774	-7.38809029477129	-9.92725885066265	-10.82154317382
Sm_g00015530	-7.99808907522674	-10.1530354472027	-10.0677333073457	-9.68509829255551	-9.77682258370927	-11.2724016194682
Sm_g00015533	-3.30967600680482	-3.65137455276418	-4.0654973793877	-3.53679196998337	-3.85187674677093	NA
Sm_g00015534	-1.90713934079947	-1.08087082457174	-1.59012945382648	-1.72376971257448	-1.29666961274778	-1.32315649778661
Sm_g00015536	-5.69353445247807	-8.20157114526743	-6.47996545099378	-6.61633409812787	-7.66985335843483	-5.29552345641677
Sm_g00015537	NA	NA	-1.25747830776306	-1.57581403990035	-1.23860664129924	NA
Sm_g00015538	-4.21240829034378	-4.32679964670182	-4.40354553968413	-4.45343951568783	-4.40602784134442	-2.28137029766749
Sm_g00015539	-1.27568744184471	-1.04459198602053	-1.20399851137797	-1.19369833681045	-0.879014778855889	-1.25037887386811
Sm_g00015540	NA	-1.83989358615705	NA	NA	-1.62221660842304	-1.75487435620334
Sm_g00015542	NA	NA	NA	NA	NA	7.94657806049894
Sm_g00015543	3.54971527232233	3.70330722755371	4.12235121232235	4.13535080288008	5.259595444286	6.41232790655893
Sm_g00015544	-8.58861913727084	-6.3714085086353	-7.71071496548071	-6.79138343650873	-5.97746049711099	-2.25678301485911
Sm_g00015545	-4.99960585893341	-3.93242476211021	-4.56499416708628	-5.43661072476041	-6.14197188645823	-4.76388034911493
Sm_g00015546	-4.92834373227272	-4.83607215841228	-5.16320061181541	-5.66766350800695	-5.89222573718942	-5.44147323509902
Sm_g00015548	-7.23466499654289	-6.37340226833033	-6.2849794583526	-4.22130617951101	-4.67127954456473	NA
Sm_g00015551	-1.38750702667651	-2.08771551498186	-1.50608879027613	-1.82087275929525	NA	NA
Sm_g00015552	NA	-5.59113503119554	NA	NA	NA	NA
Sm_g00015553	-1.18371699093871	NA	NA	NA	NA	NA
Sm_g00015554	5.34769122613609	4.88417115184337	5.08992620572064	4.10668052544658	4.92897801271998	7.78751129034679
Sm_g00015556	-7.49529961946778	-5.15483267348531	-3.69852346494432	-4.49496425329103	NA	-5.36679188029668
Sm_g00015557	-1.81931005721808	NA	NA	-1.27907391641847	-1.39861387645863	-1.52212464008445
Sm_g00015559	NA	NA	-5.66273065924428	NA	-5.91176415019385	NA
Sm_g00015560	-3.05224112094576	NA	NA	-2.42956627960296	NA	NA
Sm_g00015561	NA	NA	-2.83680941634432	-3.55214898435865	NA	NA
Sm_g00015564	1.96957553707537	NA	1.1542246929369	1.29859902681329	1.9391062309972	2.38703154746515
Sm_g00015566	-5.73026405759559	-6.13690233669357	-6.44234034207513	-7.02684831436234	-5.81737216642473	-6.11004091107771
Sm_g00015567	-3.20313380556704	-2.82623753623146	-2.85229803557655	-3.33449057351515	-3.6415614572545	-2.44140147131476
Sm_g00015568	-2.17260858858561	-1.92971349561618	-2.48555490348073	-2.52301193757527	-2.67841237182253	NA
Sm_g00015570	1.18141162212174	NA	1.00715379124748	1.26435312020302	1.88039267725215	2.2499174207593
Sm_g00015571	NA	NA	NA	NA	NA	2.03102256036541
Sm_g00015573	-1.77368650663138	-2.52610147562956	-2.43488152602816	-2.18179578498603	-2.78492204463046	-2.94298213006331
Sm_g00015574	1.18639122273277	1.10587556170796	1.48086743663953	1.22780036759203	1.3393790571092	NA
Sm_g00015575	1.88768838255588	1.88187742838257	1.8681828507347	1.69812181060155	1.80115394192358	1.62408431967455
Sm_g00015576	-10.4966974461091	-8.89145606522157	-8.82097606201136	-8.3639852354544	-8.36901409607993	-7.75007522200274
Sm_g00015577	-3.65465780408611	-2.85236453164625	-3.72802592953742	-3.72327663542732	-3.72746964150488	NA
Sm_g00015579	4.98894369756488	NA	3.66006534639306	2.96231887331506	4.33640283940348	5.78530687925104
Sm_g00015580	-3.45985964809982	-4.97279949958237	-4.2355915399234	-4.62376482498681	-3.4434574250404	-5.8893060092571
Sm_g00015583	1.13945114483747	NA	NA	NA	NA	NA
Sm_g00015584	1.13530433715797	NA	NA	NA	NA	NA
Sm_g00015585	1.93710743657124	1.79241237474343	2.15638810089672	2.03042651527347	2.24090494007842	1.83009828612308
Sm_g00015586	4.45228915162027	6.36169100269375	6.12825204449105	5.08223009315157	4.61511016315931	4.22642842648423
Sm_g00015587	-7.22055725473454	-8.91590245373459	-9.25234593875449	-8.45102460607065	-9.09070721449204	-8.73383941833666
Sm_g00015588	1.82350136872433	1.98473279156986	2.16314571286371	1.836459305767	1.89172943785278	2.487115136672
Sm_g00015589	-7.83040969206229	-6.91210478166329	-6.29535866681722	-6.17710159564541	-6.2012862589632	-4.349294558526
Sm_g00015590	-4.33383734873837	-4.16639387930515	-5.08719325584841	-4.95763531505953	-4.95002747204989	-2.79093243321762
Sm_g00015591	-2.26414937522886	-2.67847669746648	-3.55218397071136	-3.42685830156457	-3.88673111196371	-3.68376234694681
Sm_g00015592	-7.0385962992586	-7.57978423899378	-5.78739711684939	-7.77600868412666	-6.9059380073949	-7.37082879235144
Sm_g00015593	-8.68878354290445	-8.84912925940025	-8.72341241463916	-11.4897040892719	-9.39640244888815	-7.56358287651375
Sm_g00015597	-3.06980414652416	-3.05994646064593	-3.10113000153122	-3.45151503354337	-4.91079635576469	-5.55882465451859
Sm_g00015598	-1.30542721412558	NA	-1.17240431028367	-1.44570674721364	-2.34061721513412	-2.46896366602648
Sm_g00015600	3.29072440165901	2.56354249577618	2.83113485859275	2.82579141513533	2.92572210034593	NA
Sm_g00015601	NA	NA	NA	NA	NA	-1.21758190767572
Sm_g00015603	3.12937467803739	3.47427874714545	2.57449269734168	2.72294775565241	1.77665442592326	NA
Sm_g00015604	-5.81320535592644	-5.53796178845935	-5.19019116162424	-5.38619076775902	-6.98488093217697	-7.78364893139954
Sm_g00015605	NA	-2.75533420722393	-2.39292937180454	-2.0675848277446	-2.32342086249983	-2.66832717659199
Sm_g00015606	-6.65294181614853	-5.72835140595594	-5.46250873585546	-5.48018660368823	-5.51794443125296	-4.72307963894808
Sm_g00015607	2.48160227296739	1.68520557539823	1.91328777296598	1.66941192733741	1.8197625149497	NA
Sm_g00015608	2.04006739133135	2.72891702467871	2.44571748530833	2.77923698869946	2.63745770364883	2.56228007297466
Sm_g00015610	-3.83919886855817	-3.80572091898262	-4.17086271432596	-4.47564075716467	-3.92391947500091	NA
Sm_g00015612	NA	NA	3.9517604322759	4.58505055826542	4.89963869178077	7.62419036995855
Sm_g00015613	2.48883679022443	2.7784376241328	3.16339219794772	3.14672717653664	4.1457960313708	5.04406157102833
Sm_g00015614	-6.2938220340765	-4.2572585546278	-5.55841700085685	-5.48514872933862	-5.0561282247068	-3.15206219267289
Sm_g00015615	-3.93550150145719	-2.5338121979861	-3.00262790425749	-3.68981233932299	-4.64313192214502	-3.79299739589068
Sm_g00015616	-5.92448349165032	-5.56248589526864	-5.56832004996655	-6.11961974922654	-5.94956758292381	-5.22763234614464
Sm_g00015617	NA	NA	NA	NA	NA	3.20424406326197
Sm_g00015618	NA	NA	-5.21567872418311	-3.96099735821454	NA	NA
Sm_g00015619	4.68783907776182	NA	3.88908128909977	5.21500870409463	5.43152713221454	4.92235603427617
Sm_g00015621	-1.10230245316974	-1.19199462014739	NA	NA	NA	NA
Sm_g00015622	NA	-4.96622211310641	NA	NA	NA	NA
Sm_g00015623	-1.1840797923525	NA	NA	NA	NA	NA
Sm_g00015624	NA	NA	NA	NA	2.04469480677413	3.65108900571058
Sm_g00015626	-1.66978616074152	NA	NA	-1.01132207794176	-1.19498109520234	NA
Sm_g00015628	-3.21323872175373	-3.14607679268465	-2.66418479093163	-3.63587620882894	-2.98009101881164	NA
Sm_g00015631	1.73205435429928	1.72931155473918	1.76692963027259	1.74238867545462	2.07778172802186	1.73669816096777
Sm_g00015635	-5.62933400825499	-6.68381347799166	-6.0057264378761	-6.40587117691588	-6.27655034577675	-6.98766607807581
Sm_g00015636	-2.60122891305506	-2.49297442355471	-2.20223802212048	-2.7337546486562	-2.94042671947558	NA
Sm_g00015637	-3.58952547991661	-6.42980409356175	-4.89686446230611	-4.73440408977272	-4.3012687845529	NA
Sm_g00015638	NA	NA	-1.58556511321051	-1.78706460674782	-1.37592741268545	NA
Sm_g00015639	NA	NA	NA	NA	2.21720656770738	3.4197412871255
Sm_g00015640	0.937582344968888	0.885567147974634	1.30996096082926	1.0908839656051	1.30214892620349	NA
